#Nsample
#Chi2
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O12 : x (arcsec)
#O12 : y (arcsec)
#O12 : sigma (km/s)
#O12 : rcut (arcsec)
#O13 : sigma (km/s)
#O13 : rcut (arcsec)
#O14 : sigma (km/s)
#O14 : rcut (arcsec)
#Redshift of 100.0
#Redshift of 200.0
#Redshift of 300.0
#Redshift of 400.0
7 688.978293 4.830804 0.434789 0.689684 77.784153 24.745698 1219.453599 1.380872 -0.536925 883.978332 6.121356 53.023597 4.633931 212.479565 2.920291 2.464733 1.298535 3.322659 2.633070 
7 693.752352 4.830804 0.090293 0.699643 77.613060 24.696117 1216.919250 1.347955 -0.265609 863.478956 6.569026 30.999091 16.192222 331.008178 0.984618 2.548226 1.297550 3.305692 2.767283 
7 687.139513 4.830804 0.192522 0.703709 77.757404 25.173772 1218.708210 1.449241 -0.460716 871.470398 6.801451 38.105253 22.754991 224.418070 2.119347 2.485264 1.300951 3.293462 2.714416 
7 685.602800 4.830804 0.333385 0.697222 77.743934 24.981753 1219.722495 1.420313 -0.480258 868.499734 6.564580 45.065914 9.536962 208.254122 2.834574 2.496845 1.299682 3.300851 2.679060 
7 699.401881 4.830804 0.361716 0.689945 77.716370 24.717784 1217.517308 1.365258 -0.426873 875.126475 6.360235 19.420750 9.848323 202.907747 2.534806 2.542443 1.321323 3.304637 2.777492 
7 698.440123 4.830804 0.154360 0.685817 77.748165 24.015257 1213.299852 1.344319 -0.430697 898.580256 5.610967 67.098422 21.627838 260.561929 1.773242 2.490794 1.299533 3.339529 2.782562 
7 689.216661 4.830804 0.298004 0.693634 77.707792 24.753504 1219.064945 1.397641 -0.433780 869.810102 6.320583 43.507267 20.720585 218.297812 2.604330 2.525819 1.293480 3.309716 2.713321 
7 695.128759 4.830804 0.049654 0.695605 77.658988 24.675273 1218.339193 1.322400 -0.366074 877.905105 6.325931 26.984222 14.942576 258.220962 1.587543 2.531891 1.294023 3.308924 2.709811 
7 683.939509 4.830804 0.723064 0.691421 77.734539 25.050587 1222.138224 1.449241 -0.513851 853.111738 6.770897 45.380179 1.878799 159.419561 4.388235 2.503561 1.325350 3.290580 2.691225 
8 694.816840 4.830804 0.179017 0.696525 77.672129 24.820572 1219.002397 1.360842 -0.423825 862.880897 6.626958 29.983677 7.921180 198.780965 2.847806 2.554275 1.308219 3.287899 2.737021 
