#Nsample
# Chi2
#O1 : x
#O1 : y
#O1 : emass
#O1 : theta
#O1 : rc
#O1 : sigma
#O2 : x
#O2 : y
#O2 : emass
#O2 : theta
#O2 : rc
#O2 : sigma
#O510 : x
#O510 : y
#O510 : emass
#O510 : theta
#O510 : rc
#O510 : sigma
#O510 : rcut
#O366 : x
#O366 : y
#O366 : emass
#O366 : theta
#O366 : rc
#O366 : sigma
#O366 : rcut
#O348 : emass
#O348 : theta
#O348 : rc
#O348 : sigma
#O348 : rcut
# Pot rcut
# Pot sigma
3 567.817809 0.323744 -8.528870 0.209512 91.199206 34.787687 1474.296735 -70.436868 42.536289 0.793973 75.846101 23.329727 649.665119 -0.544095 0.078081 0.471225 74.067074 1.879137 433.759881 36.403237 -46.352271 30.763481 0.732684 44.891917 4.319826 378.699222 52.976322 0.631944 117.118431 9.649083 254.234853 54.699215 18.585361 154.712241 
3 572.398364 0.677485 -8.650318 0.207733 90.633084 33.755131 1448.902583 -71.032968 44.636816 0.732500 80.358547 24.589279 647.712262 -0.899118 0.014613 0.517994 73.301112 2.380765 457.239793 33.638713 -45.383447 32.103943 0.763909 44.470275 4.490287 397.742304 58.687454 0.555957 86.557164 8.955837 236.486582 51.222593 19.000233 157.796361 
3 577.853895 0.735306 -8.209455 0.210698 91.764963 34.216180 1463.536908 -72.274954 40.604806 0.816213 82.190584 24.238380 648.405918 -0.983569 -0.480240 0.556698 74.576045 2.443951 447.594120 37.180791 -45.238168 32.474797 0.675241 47.627154 5.844928 410.237655 55.857747 0.613306 98.307607 9.282529 247.677072 46.771862 18.204113 155.437759 
3 561.714716 0.546527 -8.561354 0.203354 89.579961 34.396090 1465.204774 -71.103624 48.925453 0.762439 78.100232 23.035419 649.996430 -0.545989 -0.218123 0.464255 72.949675 2.138201 449.988318 35.783531 -46.226229 31.067998 0.773831 45.754296 5.499927 396.879538 60.633203 0.764133 108.916117 7.424553 241.066148 51.633233 18.733151 153.347055 
3 568.428969 0.607550 -8.586780 0.207878 89.346917 33.004565 1454.325275 -69.036686 48.499087 0.730250 77.363929 21.864379 642.945992 -1.163319 0.264374 0.502566 65.189225 1.815580 454.138211 30.551495 -46.152250 31.360197 0.722063 42.418270 4.483784 376.823610 56.161679 0.724777 113.341053 8.106986 238.020400 52.830165 18.373340 150.538525 
4 577.134429 0.444361 -9.163625 0.209993 93.048086 35.453494 1461.070052 -71.856993 42.547086 0.839334 80.454054 26.318886 646.729249 -0.547262 -0.441932 0.445754 69.465572 2.887774 456.769498 48.594455 -45.038354 31.522653 0.720347 43.488026 4.550693 402.581131 60.985675 0.456747 110.674348 6.614943 243.984398 57.570551 18.582267 158.566009 
4 561.388782 0.271318 -8.457194 0.210809 92.642469 34.197500 1463.061622 -70.705569 45.581778 0.820085 79.399293 22.752220 647.190545 -0.734915 0.325567 0.499021 73.862264 1.867474 435.156823 41.897532 -45.988348 31.010822 0.738119 47.117865 4.132812 382.784735 53.847860 0.488804 120.497106 9.331278 261.909683 50.333372 18.227301 156.269876 
4 565.853382 0.101426 -8.480967 0.205064 89.203477 34.463995 1470.577035 -70.501716 50.424742 0.757761 72.568677 22.133950 649.307579 -0.589100 -0.188603 0.484285 73.948229 2.126393 447.152421 32.551078 -46.406678 31.154819 0.758986 45.303327 4.736289 392.832934 57.278082 0.725779 114.909274 9.055588 246.108618 54.932634 18.592615 154.824015 
4 568.344470 0.247872 -8.160612 0.214881 89.988825 33.111942 1448.469449 -71.573458 48.814922 0.779041 77.846090 21.813029 649.147111 -0.361207 0.116832 0.443292 75.231692 1.732748 436.287706 34.826359 -46.449514 30.129570 0.787460 47.290560 4.670295 390.813222 59.949336 0.705943 105.827805 8.333663 239.755243 43.535273 17.790806 164.809821 
4 568.609262 0.573305 -8.753292 0.212787 90.048905 34.340484 1464.181040 -72.024039 43.760754 0.784774 80.496317 23.865906 647.486753 -0.763430 -0.503064 0.503603 75.709825 2.320194 458.635641 32.299610 -45.499681 31.997018 0.748176 44.977187 5.712364 409.551870 58.672372 0.485998 99.988763 8.996537 236.623880 51.999295 18.641652 154.131667 
4 576.889628 0.398491 -8.488987 0.201984 89.077016 34.065224 1460.812329 -72.229160 54.258078 0.763369 79.850039 21.016149 647.593510 -0.522389 0.013044 0.487751 74.016238 2.117934 447.591579 34.842434 -46.109994 31.084106 0.770578 48.061667 5.460830 408.530246 61.471197 0.579403 108.862799 7.393238 247.697690 46.275966 18.133956 158.661622 
4 575.375301 0.592104 -8.440586 0.206029 91.370865 33.742309 1451.560828 -70.638062 44.462737 0.752957 79.803097 25.048519 647.059298 -0.855381 0.117556 0.540022 73.476685 2.382683 449.998001 34.672311 -45.269743 32.483160 0.756396 45.563560 4.578237 393.083235 56.336283 0.513763 87.477812 9.555523 238.675746 51.146600 19.000086 157.158619 
4 568.398537 0.540840 -8.020196 0.210065 90.645174 33.850984 1464.077171 -72.004277 43.199728 0.818259 80.104266 23.264291 647.094271 -1.041943 -0.351011 0.541537 74.461522 2.276647 445.213109 34.256554 -45.625495 32.182605 0.674977 47.895876 6.059232 407.515483 55.232968 0.726262 104.153812 9.197980 248.430909 46.576613 18.278089 154.832295 
4 556.606288 0.688760 -8.599956 0.203887 89.618918 34.329786 1461.345224 -70.607508 49.320812 0.747492 79.251210 23.903206 649.694852 -0.591046 -0.150399 0.476273 72.359726 2.240851 454.941665 35.011439 -45.910544 31.345647 0.772055 44.875986 5.357531 398.488071 60.692328 0.765109 106.452258 7.453636 235.883734 53.207017 18.863325 153.333898 
4 566.953355 0.747900 -8.484220 0.209097 90.844562 33.124702 1452.149015 -69.014422 47.716418 0.771974 79.449195 23.646802 643.292577 -1.159311 -0.300474 0.547809 66.767218 2.159457 459.700904 33.427963 -45.465858 32.205566 0.721689 42.270115 4.908482 391.765386 57.453581 0.672284 111.541816 8.407084 237.650448 53.460870 18.444179 150.472750 
5 572.515470 0.503142 -9.144011 0.210371 93.444460 35.465445 1460.932598 -71.737303 43.661381 0.835997 81.564837 25.431429 646.323114 -0.613018 -0.419751 0.442131 68.235747 2.776467 455.645876 49.616902 -45.017876 31.544660 0.712961 42.508372 4.199631 397.308877 60.355014 0.478975 109.312843 6.334879 246.630790 58.106443 18.327478 157.778840 
5 564.421487 0.283884 -8.378217 0.206940 91.748125 33.767726 1461.893639 -70.456248 47.680926 0.805942 78.616313 21.834107 646.949786 -0.795928 0.376941 0.482767 72.748526 1.726770 433.493358 37.454386 -46.201149 30.691632 0.749929 44.962461 4.024895 380.597284 53.530748 0.573125 118.880006 9.021755 261.305292 47.947235 18.274841 155.350073 
5 562.437169 0.023909 -8.470959 0.205417 89.098634 33.941536 1468.887052 -70.678078 49.594244 0.761804 72.027182 21.239406 648.678103 -0.646042 -0.042573 0.482028 75.464507 1.858361 441.454885 30.700927 -46.616705 30.772337 0.758695 45.137586 4.928401 391.654258 56.413270 0.648712 117.834797 9.493174 247.717839 51.341311 18.409241 154.747302 
5 569.010893 0.286921 -8.290698 0.214223 89.259552 32.835393 1446.747694 -71.150832 49.501609 0.719462 75.161026 21.793932 649.651788 -0.466127 0.056396 0.441940 73.422488 1.675307 441.291098 30.625689 -46.569655 30.189024 0.795740 45.483076 4.460607 384.065021 59.975003 0.750723 104.686994 8.124840 232.318453 44.254706 18.035890 163.326359 
5 575.165020 0.508507 -8.654729 0.209440 91.065200 34.433352 1462.377033 -71.029518 43.678026 0.790127 79.426184 24.117941 648.371518 -0.889928 -0.373266 0.482541 75.573632 2.227472 456.110295 35.440037 -45.650362 31.477508 0.766363 45.086249 5.599886 410.144731 57.854283 0.472901 100.548668 8.698127 232.697728 51.452429 18.733822 154.952005 
5 578.004320 0.442138 -8.456422 0.200244 89.101858 33.842399 1458.079783 -72.021390 55.859852 0.753542 79.839353 20.784976 646.430912 -0.535041 -0.031276 0.477780 72.046760 2.038815 444.210692 36.486161 -46.102559 30.947249 0.769080 47.687075 5.219481 403.127077 61.160147 0.694389 109.865150 6.734124 244.732678 46.737637 17.974006 158.405241 
5 573.075823 0.521193 -8.807126 0.206975 91.229905 33.950282 1450.748046 -70.386849 44.290418 0.745352 78.450938 25.837580 644.487824 -0.844141 0.100358 0.507001 73.633874 2.596208 459.996386 35.431471 -45.298769 32.255782 0.760362 43.787711 4.446123 390.758682 58.685233 0.504502 84.997013 9.341764 236.091950 54.824966 19.033456 156.172756 
5 568.743439 0.511986 -8.164977 0.210584 91.865432 34.147446 1464.230276 -71.959023 41.501205 0.827926 80.000843 24.505160 646.191278 -1.088740 -0.434363 0.533220 73.673609 2.403327 447.218298 36.711797 -45.405479 32.188684 0.645820 47.303204 5.637068 403.372114 53.910504 0.623695 103.333211 9.212819 249.960362 50.148015 18.391753 154.139898 
5 564.613623 0.510353 -8.836014 0.203492 90.875530 34.550926 1462.897492 -70.280474 48.706035 0.765390 77.650761 24.382980 649.366787 -0.603379 -0.118075 0.458487 70.724743 2.318915 456.902476 37.812005 -45.973438 30.853259 0.765374 43.742279 4.971658 391.656665 59.848232 0.753569 111.530642 6.971876 237.761676 57.231485 18.947472 152.229504 
5 570.204177 0.752163 -8.393489 0.209101 90.495225 32.833797 1449.302713 -69.342998 46.862538 0.751997 78.521435 23.024974 643.338904 -1.257654 -0.124192 0.543024 67.065036 2.032250 457.858692 32.341339 -45.610610 32.156642 0.720486 41.041290 4.535221 388.020646 56.521853 0.582105 111.959718 8.994769 241.364597 51.821893 18.435076 151.402772 
6 574.751692 0.584298 -9.122133 0.211537 94.010773 35.720520 1464.460107 -70.970956 44.038880 0.854014 82.088321 25.625421 647.163124 -0.631252 -0.343356 0.452828 69.024922 2.723581 456.037667 50.797591 -45.019056 31.478748 0.724664 42.837373 4.331233 398.891427 59.749040 0.496052 119.907270 6.682219 250.120699 58.129173 18.522791 157.402449 
6 562.766930 0.285649 -8.239616 0.205226 91.370565 33.652027 1459.144641 -69.874611 49.563366 0.786122 77.783477 21.297473 647.781884 -0.714913 0.549294 0.479064 72.730630 1.609301 435.126726 37.977188 -46.422418 30.341307 0.780061 45.267250 4.260899 380.245376 53.811510 0.650352 118.859189 8.758554 259.200071 47.500704 18.395515 155.715973 
6 568.423102 -0.098420 -8.668308 0.201672 90.174304 34.895014 1474.406605 -70.509183 50.038896 0.785907 72.992483 22.060389 649.486474 -0.479667 0.174843 0.480337 77.629342 2.068113 442.141935 35.424073 -46.450314 30.883224 0.781309 44.096436 4.927386 396.977678 56.976510 0.610423 121.712283 9.469475 251.294714 53.638048 18.716236 156.290426 
6 566.084018 0.273287 -8.473109 0.215462 90.014205 33.311086 1451.613095 -71.212267 48.044104 0.764942 76.165835 22.187658 648.143854 -0.424429 0.123918 0.433935 69.799019 1.906819 440.366236 33.461613 -46.343086 30.409818 0.751501 44.990728 3.898982 382.623548 59.675353 0.712239 106.611293 7.639349 238.934366 46.120916 17.609699 164.333972 
6 566.263777 0.516435 -8.642976 0.203298 90.446827 34.767232 1466.312952 -71.320060 46.643245 0.790775 80.333152 23.829642 649.780816 -0.891665 -0.171791 0.470760 76.427090 2.342113 457.961209 36.042227 -45.664950 31.246276 0.800107 45.111263 5.985099 413.050525 58.458625 0.589376 105.807400 8.101910 234.047911 54.722987 19.104127 152.362292 
6 572.999489 0.402454 -8.379534 0.200036 89.128928 33.660195 1454.488490 -71.781479 55.831418 0.756582 79.478338 20.969135 645.937506 -0.661770 0.006993 0.468303 69.529952 2.107792 447.124380 37.501415 -46.100711 30.816664 0.761034 47.122149 5.014504 398.997014 61.397615 0.692752 111.534063 6.149883 247.141384 47.210684 17.906996 156.422998 
6 573.527934 0.437171 -8.588073 0.207035 90.258606 33.312388 1450.509422 -70.570382 45.345670 0.725062 77.902533 24.386088 645.471689 -0.889419 0.137026 0.501724 76.715507 2.221793 451.663862 30.537047 -45.753221 31.760790 0.776880 45.223628 4.765796 393.450672 57.799638 0.489647 84.166350 9.686050 235.048463 49.661641 18.977043 156.647678 
6 568.971008 0.426030 -8.265763 0.210477 92.565071 34.868476 1470.050733 -72.542628 41.719743 0.848071 80.723130 24.197425 647.343010 -0.877326 -0.665116 0.531655 76.011277 2.398512 445.234612 40.297105 -45.395096 32.069047 0.644511 48.608397 5.511386 402.525094 54.152200 0.629101 105.162161 8.798050 249.084240 50.669996 18.222202 157.111083 
6 560.904036 0.530952 -8.812680 0.205394 90.690600 34.186543 1459.134519 -70.133247 48.256452 0.759557 78.237163 25.262898 648.007455 -0.791347 -0.245565 0.483422 71.410084 2.496192 459.408461 36.307212 -45.644771 31.421947 0.753394 43.493437 4.922814 390.973550 59.804820 0.725025 110.974276 7.148804 236.447321 56.895968 18.886825 151.054627 
6 567.596545 0.590793 -8.326370 0.208678 90.292120 32.726380 1450.971265 -69.467883 46.812358 0.753726 79.016227 23.079122 644.199788 -1.278359 -0.197520 0.555497 66.615083 2.050389 459.780748 29.492809 -45.554158 32.490377 0.731011 41.394411 4.975976 393.760631 56.004552 0.544874 109.190808 9.160473 239.346706 51.406932 18.530978 150.352060 
7 574.192911 0.458935 -9.085790 0.213287 93.768473 34.907507 1456.192932 -71.238906 44.023999 0.841596 81.185774 25.157882 646.256327 -0.722526 -0.423454 0.437643 67.706332 2.635011 449.213681 51.224143 -45.113318 31.254641 0.709592 43.779031 3.922792 394.266496 59.061618 0.454745 114.375533 5.907366 252.197304 56.067412 18.217494 158.096824 
7 563.506824 0.096633 -8.264636 0.206130 90.945238 33.096113 1456.015231 -69.183953 50.900130 0.788598 76.368211 20.820051 646.669223 -0.884719 0.598366 0.496842 70.370070 1.471598 431.859502 37.467409 -46.441367 30.590006 0.790619 42.239218 4.505391 383.301530 53.489331 0.655679 120.056816 9.067851 259.156687 47.261914 18.410578 153.955871 
7 566.119363 0.023017 -8.700684 0.200633 90.185632 34.672024 1471.085094 -70.660850 51.355048 0.786450 75.290780 21.128705 647.872040 -0.560853 0.130132 0.502577 74.984480 2.063675 441.991092 37.480864 -46.236251 31.184675 0.776467 45.751475 4.721759 393.433621 56.980640 0.566063 115.272075 8.731854 253.872409 52.202726 18.641089 156.006732 
7 573.632837 0.229990 -8.578718 0.214339 91.021010 34.039926 1454.864634 -71.662948 47.102927 0.783246 75.958658 23.783223 649.394803 -0.356478 0.061074 0.420513 73.673630 2.178406 443.031326 37.033844 -46.164742 30.406064 0.765430 46.919906 4.055117 386.028139 60.420848 0.712414 101.054465 7.587523 238.288816 49.113747 17.971120 165.343915 
7 561.339081 0.504762 -8.519820 0.204362 89.903353 34.713355 1470.669952 -70.723735 47.820594 0.784577 79.076497 22.991113 649.818924 -0.916810 -0.194035 0.488604 76.110438 2.203907 458.034799 33.457462 -45.851087 31.192176 0.805338 45.124511 6.165119 411.885091 58.397234 0.678548 110.613586 8.693583 233.976192 55.350304 19.155158 150.728603 
7 571.175587 0.426648 -8.289360 0.206244 88.798640 32.876038 1444.499898 -71.024029 54.827609 0.745484 78.767831 20.898333 645.594207 -0.954826 0.142163 0.485462 68.307644 2.036560 449.544690 37.490627 -46.035854 31.087657 0.750646 44.492941 4.557881 393.407509 60.965569 0.686209 107.624743 7.056727 246.482627 45.788403 17.788175 157.297106 
7 573.286947 0.580466 -8.232698 0.207994 90.008533 33.160129 1446.861967 -70.666891 45.780338 0.708109 79.282497 24.572924 644.586610 -0.992874 0.116288 0.524746 76.329598 2.329500 454.530038 31.924505 -45.592379 31.991056 0.773147 45.807660 5.010487 393.630777 58.439958 0.536902 82.951825 9.603741 234.056951 49.688027 18.903362 155.293882 
7 570.819523 0.378271 -8.237332 0.209741 91.849663 34.876076 1471.719241 -72.934127 41.718416 0.837862 79.874477 23.427271 647.676820 -0.688340 -0.658377 0.531348 80.010593 2.279275 442.435695 38.514169 -45.679625 31.918841 0.653079 49.164187 5.368653 399.764411 54.225848 0.600534 103.492285 9.321518 250.642539 48.009857 18.152072 158.415092 
7 563.483462 0.662517 -8.653688 0.207989 90.203655 33.134699 1449.770431 -69.904988 49.862407 0.735022 79.846263 24.340803 646.133521 -0.882428 -0.182435 0.517093 68.185585 2.330345 458.399618 34.152324 -45.676976 31.699996 0.747841 44.208915 5.089389 389.179811 59.458001 0.754723 107.129728 6.495605 237.425038 52.221957 18.542004 150.807892 
7 564.023219 0.546063 -8.344053 0.208253 89.297428 32.258619 1447.402287 -69.299287 49.003968 0.729410 78.297161 21.892433 643.880287 -1.360028 -0.035065 0.554550 68.453005 1.921632 458.731322 27.551848 -45.848038 32.023387 0.760991 42.156574 5.077858 391.684490 55.949913 0.635648 103.559196 9.537579 238.122241 49.283164 18.701954 150.094224 
8 573.717534 0.463572 -9.093169 0.213798 93.714915 34.987968 1455.714848 -70.791164 44.047083 0.844045 81.292658 25.321983 647.034800 -0.868598 -0.496440 0.440722 66.564484 2.529984 453.410271 50.864865 -45.231749 31.265582 0.740459 43.031077 3.924209 396.504726 59.037432 0.470008 122.863709 6.781585 252.882215 58.187163 18.480581 157.454989 
8 565.182525 0.248709 -8.385266 0.210281 91.229273 33.170654 1455.331770 -69.350272 49.382558 0.792625 77.567253 21.426853 646.628926 -0.794873 0.558319 0.451290 70.181638 1.404912 434.196863 37.209252 -46.388956 30.205700 0.789764 42.639856 4.191530 380.579009 53.898289 0.696834 122.725757 8.516870 259.448953 46.988316 18.204552 155.545368 
8 573.855387 0.063258 -8.652193 0.200881 90.113157 35.067944 1473.055714 -71.522756 50.304167 0.781090 75.228303 21.000803 648.478467 -0.502651 0.147789 0.491812 77.875856 2.147999 438.065116 39.510093 -46.253008 31.052810 0.783632 47.701942 4.751905 396.210769 58.257850 0.531051 99.228333 8.037584 252.316071 51.237603 18.529297 156.731739 
8 573.806593 0.389388 -8.418905 0.215174 90.833137 32.956212 1440.196183 -70.785489 46.647591 0.725163 77.428436 23.936844 646.745259 -0.577315 0.144422 0.447374 71.147664 2.141656 453.418974 33.089453 -46.067660 30.547930 0.796237 44.590757 4.197939 385.045606 60.635532 0.640628 85.239784 9.575353 235.295339 48.491911 18.305246 162.612866 
8 564.931336 0.664175 -8.478218 0.205415 89.105321 34.532412 1466.144549 -70.706932 47.979271 0.753721 79.784593 22.450433 649.203568 -1.019201 -0.191430 0.473195 72.198363 2.139453 457.320427 33.328093 -45.776352 30.999357 0.814946 43.891264 6.046330 412.370862 59.053537 0.674476 109.363037 7.403644 232.556208 55.518389 18.941060 150.825244 
