Field,IAU,RA,Dec,F350,e_F350
CS-Abell-370,2HERMES S350 SF J024007.3-013208,40.030704,-1.5356846,10.063317,0.80936784
CS-Abell-370,2HERMES S350 SF J024007.4-013511,40.031162,-1.5865338,16.524899,0.7215747
CS-Abell-370,2HERMES S350 SF J024007.5-012632,40.03127,-1.442229,9.853409,1.4930466
CS-Abell-370,2HERMES S350 SF J024007.7-013001,40.03225,-1.5003929,7.778914,1.0013797
CS-Abell-370,2HERMES S350 SF J024007.7-013953,40.032253,-1.6649905,9.767358,1.2025931
CS-Abell-370,2HERMES S350 SF J024008.0-013613,40.033413,-1.603645,6.470142,0.7519865
CS-Abell-370,2HERMES S350 SF J024008.1-013025,40.03381,-1.5070524,10.968992,1.0173882
CS-Abell-370,2HERMES S350 SF J024008.2-012617,40.034332,-1.438183,19.399145,1.5376315
CS-Abell-370,2HERMES S350 SF J024008.3-012840,40.034714,-1.4779671,28.128521,1.280617
CS-Abell-370,2HERMES S350 SF J024008.3-014154,40.03479,-1.6985375,18.250856,1.7880644
CS-Abell-370,2HERMES S350 SF J024008.4-014130,40.035107,-1.6917007,4.090323,1.6845406
CS-Abell-370,2HERMES S350 SF J024008.5-013145,40.035557,-1.5293382,9.7177,0.83695537
CS-Abell-370,2HERMES S350 SF J024008.8-012922,40.036705,-1.4896803,11.650285,1.131097
CS-Abell-370,2HERMES S350 SF J024008.8-013850,40.036793,-1.647226,3.0394297,0.9388481
CS-Abell-370,2HERMES S350 SF J024008.9-013540,40.037086,-1.5944989,6.0674715,0.75270516
CS-Abell-370,2HERMES S350 SF J024009.0-014002,40.037773,-1.6672503,10.298174,1.1868552
CS-Abell-370,2HERMES S350 SF J024009.1-012900,40.03813,-1.4834563,20.69184,1.2424238
CS-Abell-370,2HERMES S350 SF J024009.3-013929,40.038982,-1.6580958,22.939653,1.0676839
CS-Abell-370,2HERMES S350 SF J024009.4-012824,40.039417,-1.4735482,18.327438,1.2022492
CS-Abell-370,2HERMES S350 SF J024009.6-013400,40.040188,-1.5667225,13.326844,0.80397177
CS-Abell-370,2HERMES S350 SF J024009.8-013318,40.041004,-1.5550381,24.602991,0.79678935
CS-Abell-370,2HERMES S350 SF J024010.0-013120,40.041977,-1.522287,5.817354,0.89867765
CS-Abell-370,2HERMES S350 SF J024010.7-014150,40.04482,-1.6974107,7.1596756,1.8644539
CS-Abell-370,2HERMES S350 SF J024010.8-012933,40.045315,-1.4927762,34.092735,1.1802723
CS-Abell-370,2HERMES S350 SF J024010.9-013203,40.04566,-1.5342793,13.166468,0.8795637
CS-Abell-370,2HERMES S350 SF J024011.0-013827,40.04614,-1.6410257,11.269642,1.1918874
CS-Abell-370,2HERMES S350 SF J024011.2-013812,40.046795,-1.6368552,16.750448,1.1533855
CS-Abell-370,2HERMES S350 SF J024011.4-012840,40.04759,-1.4778856,10.510152,1.2266304
CS-Abell-370,2HERMES S350 SF J024011.8-013428,40.049446,-1.5745332,17.380188,0.81019825
CS-Abell-370,2HERMES S350 SF J024011.8-014030,40.04942,-1.6752741,19.674318,1.237936
CS-Abell-370,2HERMES S350 SF J024012.6-013736,40.052517,-1.6269206,5.608154,0.94870514
CS-Abell-370,2HERMES S350 SF J024013.4-013308,40.055946,-1.5523528,26.466402,0.9176974
CS-Abell-370,2HERMES S350 SF J024013.6-013847,40.057053,-1.6465946,25.5172,0.98476523
CS-Abell-370,2HERMES S350 SF J024013.6-013925,40.056873,-1.656964,10.090647,1.0980376
CS-Abell-370,2HERMES S350 SF J024013.7-013408,40.057243,-1.5690241,10.408801,0.8619938
CS-Abell-370,2HERMES S350 SF J024013.8-013703,40.05755,-1.6175009,11.83002,0.87054634
CS-Abell-370,2HERMES S350 SF J024014.0-012734,40.0587,-1.459514,24.40767,1.6223431
CS-Abell-370,2HERMES S350 SF J024014.1-013740,40.059055,-1.6279163,23.706116,0.9444327
CS-Abell-370,2HERMES S350 SF J024014.6-014022,40.061134,-1.6727854,10.932758,1.2505468
CS-Abell-370,2HERMES S350 SF J024015.2-013103,40.06374,-1.5175345,31.290808,1.2222744
CS-Abell-370,2HERMES S350 SF J024015.3-013427,40.0639,-1.5743618,10.693162,0.9065063
CS-Abell-370,2HERMES S350 SF J024015.8-013630,40.066174,-1.6086061,5.6294675,0.9236657
CS-Abell-370,2HERMES S350 SF J024016.0-013936,40.067024,-1.6601236,4.4217606,1.1301521
CS-Abell-370,2HERMES S350 SF J024016.3-014130,40.068207,-1.6917422,16.784725,1.6996328
CS-Abell-370,2HERMES S350 SF J024016.5-014155,40.069115,-1.6987313,25.98943,1.9979663
CS-Abell-370,2HERMES S350 SF J024016.6-013334,40.069397,-1.5596842,11.191219,1.036642
CS-Abell-370,2HERMES S350 SF J024017.2-013702,40.072014,-1.617252,13.522622,0.9415177
CS-Abell-370,2HERMES S350 SF J024017.4-013247,40.07274,-1.5466646,11.29854,1.313195
CS-Abell-370,2HERMES S350 SF J024017.8-013516,40.074196,-1.5878185,35.300396,1.036558
CS-Abell-370,2HERMES S350 SF J024018.3-013538,40.076347,-1.5939116,8.5591,1.1072764
CS-Abell-370,2HERMES S350 SF J024018.5-014101,40.07732,-1.6838292,10.759385,1.44347
CS-Abell-370,2HERMES S350 SF J024018.6-013140,40.07767,-1.5279517,38.29164,1.5703582
CS-Abell-370,2HERMES S350 SF J024018.6-014130,40.07764,-1.6918287,28.883907,1.6870219
CS-Abell-370,2HERMES S350 SF J024019.1-013155,40.07975,-1.5321796,41.157333,1.7997828
CS-Abell-370,2HERMES S350 SF J024020.2-014151,40.08443,-1.6977409,19.87641,1.7143734
CS-Abell-370,2HERMES S350 SF J024020.3-013846,40.08459,-1.6462865,14.424013,1.1220975
CS-Abell-370,2HERMES S350 SF J024020.8-013106,40.086708,-1.5184686,26.150833,1.7739755
CS-Abell-370,2HERMES S350 SF J024020.8-013134,40.08699,-1.5262997,14.180378,1.6310663
CS-Abell-370,2HERMES S350 SF J024020.9-013705,40.087276,-1.61833,8.550486,1.0801684
CS-Abell-370,2HERMES S350 SF J024021.7-013614,40.090824,-1.6041063,8.232189,1.1002688
CS-Abell-370,2HERMES S350 SF J024021.9-013358,40.091255,-1.5662699,9.102003,1.3808677
CS-Abell-370,2HERMES S350 SF J024022.0-013910,40.091785,-1.6529608,13.214567,1.2202597
CS-Abell-370,2HERMES S350 SF J024022.7-013753,40.09497,-1.6313926,17.94213,1.1107725
CS-Abell-370,2HERMES S350 SF J024023.6-013440,40.09865,-1.5779995,15.7369995,1.389373
CS-Abell-370,2HERMES S350 SF J024024.4-013559,40.10203,-1.5998502,10.5381365,1.3580768
CS-Abell-370,2HERMES S350 SF J024024.5-013710,40.102406,-1.6196746,9.073771,1.2625648
CS-Abell-370,2HERMES S350 SF J024024.6-013843,40.102573,-1.6454695,36.06569,1.4943955
CS-Abell-370,2HERMES S350 SF J024025.7-014026,40.107487,-1.6740408,21.33909,1.5037966
CS-Abell-370,2HERMES S350 SF J024026.1-013747,40.108845,-1.6298592,23.438456,1.3667918
CS-Abell-370,2HERMES S350 SF J024026.1-013951,40.109077,-1.6642194,28.61076,1.622418
CS-Abell-370,2HERMES S350 SF J024026.4-013709,40.11025,-1.6192738,15.239443,1.3995626
CS-Abell-370,2HERMES S350 SF J024026.8-013915,40.11167,-1.654196,24.167938,1.5790077
CS-Abell-370,2HERMES S350 SF J024028.6-014023,40.119423,-1.6731663,20.87359,1.8967437
CS-Abell-370,2HERMES S350 SF J024028.9-013740,40.120506,-1.6279886,28.455244,1.6083739
CS-Abell-370,2HERMES S350 SF J024029.5-013848,40.123283,-1.6467885,10.640945,1.5432535
CS-Abell-370,2HERMES S350 SF J024030.5-013810,40.127193,-1.6363817,20.814901,1.5803078
CS-Abell-370,2HERMES S350 SF J024031.6-013900,40.13169,-1.6502323,25.826588,1.6671138
