Field,IAU,RA,Dec,F250,e_F250
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022346.7-021945,35.944637,-2.329269,97.0532,2.9198973
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022347.1-022304,35.946465,-2.3845248,52.60154,2.341319
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022347.2-022559,35.946712,-2.433081,14.835938,2.4213183
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022348.5-022916,35.95231,-2.4880247,8.656271,2.2821403
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022348.6-022543,35.95251,-2.4288526,32.23173,2.3568115
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022349.6-022053,35.957047,-2.3481069,20.95696,2.4714549
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022349.8-022148,35.957592,-2.3634012,19.384203,2.2634497
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022350.5-022836,35.960716,-2.476905,8.853211,2.2683191
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022350.5-023054,35.96081,-2.515026,11.563011,2.353279
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022351.4-022317,35.96439,-2.388191,14.717825,2.2946563
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022351.5-022914,35.964886,-2.4872499,0,2.4693265
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022351.7-022536,35.965553,-2.4268231,21.1257,2.321317
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022352.0-022234,35.96672,-2.3761156,52.55145,2.2663758
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022353.2-023100,35.97188,-2.5168223,19.922941,2.3083866
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022354.0-022947,35.975098,-2.4965625,54.396732,2.2955036
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022354.4-022714,35.976875,-2.4539616,81.8032,2.2987072
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022355.3-022725,35.98042,-2.456955,17.918627,2.3826957
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022355.4-022830,35.98096,-2.47523,69.89983,2.3390222
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022356.1-022856,35.983906,-2.4824357,11.86332,2.2848346
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022356.5-022333,35.98551,-2.3925216,0,2.1783905
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022359.0-022653,35.995834,-2.44833,32.281517,2.2921836
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022359.2-022437,35.99705,-2.4104075,0,2.9472659
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022400.3-022939,36.00151,-2.4942946,19.369652,2.2370117
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022401.2-022420,36.0051,-2.4057996,44.79518,2.4196894
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022401.2-022820,36.005127,-2.4723723,17.218815,2.342709
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022401.4-022146,36.006165,-2.362933,40.544743,2.6565146
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022401.7-022220,36.007313,-2.3723633,12.925842,2.4699633
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022402.4-022821,36.01003,-2.472712,16.901392,2.254403
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022404.3-022918,36.018074,-2.4883463,9.637445,2.400927
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022404.8-022102,36.02025,-2.3507223,22.674576,3.4767883
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022404.8-022147,36.020416,-2.3632922,48.460464,2.9249024
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022404.8-022731,36.020187,-2.4588308,39.15202,2.256267
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022404.9-022259,36.020744,-2.3832474,22.17225,2.579763
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022406.7-022609,36.02803,-2.435839,10.1513605,2.2744908
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022408.2-022721,36.034542,-2.4559703,0,3.430128
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022408.3-022957,36.034786,-2.4992216,60.0513,2.2625074
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022408.5-023024,36.035645,-2.5068533,11.833445,2.2984097
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022409.5-022552,36.03971,-2.4313838,0,3.3554854
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022409.6-022123,36.04008,-2.356521,32.46252,4.054319
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022410.2-023007,36.042717,-2.501957,30.507084,2.295898
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022411.5-022738,36.048122,-2.4606385,34.673817,2.3713572
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022412.0-022443,36.050117,-2.4121273,21.58915,2.6134248
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022412.3-023131,36.051464,-2.525436,17.318533,2.330134
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022412.5-022943,36.052376,-2.495366,10.606995,2.2986712
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022413.4-022213,36.0559,-2.370278,50.956802,3.4594758
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022413.9-022946,36.05825,-2.4963682,15.7514305,2.3577
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022415.1-022851,36.063095,-2.481067,9.266509,2.3308525
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022416.0-022113,36.06697,-2.353656,47.369007,4.8416586
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022416.1-022359,36.067215,-2.3998098,46.239323,2.9162877
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022416.5-022906,36.06884,-2.4850256,0,3.3238337
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022416.7-022657,36.069767,-2.449216,29.951366,2.2726114
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022416.8-022957,36.0702,-2.4992948,33.317776,2.3537552
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022417.6-022746,36.07358,-2.4629452,40.05589,2.4204867
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022418.0-023137,36.07537,-2.5272112,22.629333,2.2922347
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022419.3-023015,36.0805,-2.504218,34.10843,2.2941055
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022419.7-023105,36.08249,-2.5180795,18.84836,2.3785667
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022421.5-022554,36.089703,-2.4319177,28.997232,2.5936852
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022421.5-022813,36.08976,-2.4705517,58.66532,2.3733356
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022421.8-022659,36.091007,-2.4498,0,3.6430268
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022422.1-023133,36.092426,-2.5260942,41.877266,2.4847758
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022422.8-022423,36.095238,-2.4066446,14.881347,2.9877808
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022423.1-022748,36.096313,-2.4634998,22.42487,2.3045266
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022423.1-023006,36.09662,-2.5017786,14.431542,2.3218033
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022423.2-022923,36.096714,-2.4897835,60.234905,2.2074914
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022424.0-022526,36.1004,-2.4240232,37.101604,2.6427944
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022424.2-022636,36.101055,-2.4433963,8.15609,2.354676
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022425.6-023127,36.10682,-2.524247,9.2009945,2.3277977
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022425.8-022643,36.1078,-2.4453082,0,2.856982
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022426.1-022950,36.108784,-2.4973712,29.967163,2.3042588
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022426.4-022508,36.11018,-2.41889,24.263546,2.6940427
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022428.0-023027,36.116886,-2.5077713,0,3.2233586
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022429.7-022538,36.12413,-2.427463,57.282417,2.489494
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022429.9-022445,36.12461,-2.4126508,49.901333,2.8686962
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022430.1-022733,36.125595,-2.4594135,35.94472,2.2591715
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022431.4-022625,36.131058,-2.4403553,32.701595,2.6094391
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022431.7-023146,36.13246,-2.5295823,10.568547,2.3245072
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022431.9-022925,36.133247,-2.4904237,4.9826565,2.2985675
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022433.0-022955,36.137856,-2.4986618,0,5.6112742
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022433.2-022506,36.138714,-2.4183693,18.070646,3.112548
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022433.5-022626,36.139767,-2.4406075,31.014042,2.4014912
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022434.4-022936,36.143406,-2.4935188,48.097023,2.2313194
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022434.8-022446,36.145264,-2.412806,40.71772,3.1338322
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022436.1-023052,36.15052,-2.514616,35.96417,2.3285139
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022436.2-022514,36.150875,-2.420831,36.516945,2.8655534
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022436.2-023150,36.151115,-2.5306466,9.434623,2.3109155
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022436.8-022835,36.153713,-2.4764628,17.34768,2.2695987
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022437.3-022629,36.15583,-2.4416323,43.719246,2.5538197
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022437.4-022443,36.156017,-2.4119694,58.63355,3.0930057
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022438.5-023134,36.16067,-2.52614,65.4507,2.3210716
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022443.4-022828,36.180855,-2.4744666,29.924871,2.5222595
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022444.5-023008,36.185616,-2.5024893,19.051107,2.2855191
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022447.9-023133,36.19966,-2.5258434,22.549932,2.4746742
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022448.5-023026,36.202087,-2.5073268,26.242458,2.3666964
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022448.8-022701,36.20341,-2.450334,25.20405,2.7231538
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022450.5-022635,36.210472,-2.4431233,25.018929,3.0809019
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022452.0-022840,36.216923,-2.4780347,26.779575,2.6327457
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022452.7-023033,36.219696,-2.5093186,53.50995,2.4142864
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022455.3-022747,36.230682,-2.4631162,29.26995,3.2562869
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022457.2-022819,36.238636,-2.4721093,43.977142,3.0964491
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022457.2-023025,36.238586,-2.5070646,28.795437,2.7079396
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022457.4-023123,36.23933,-2.5232363,13.883326,2.6038697
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022459.3-023103,36.24746,-2.517673,0,2.7275617
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022502.3-023112,36.25979,-2.520135,7.6532993,2.7711484
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022504.3-023036,36.2682,-2.5102115,19.085169,3.0117872
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022505.8-022943,36.27427,-2.4953923,41.24841,3.1014922
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022506.2-022914,36.276054,-2.4873722,29.850483,3.5145037
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022514.1-023035,36.309013,-2.509824,26.785843,3.100297
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022514.2-022829,36.309525,-2.4748414,37.45626,4.283782
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022514.4-023105,36.310318,-2.518317,32.99132,2.9576697
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022518.3-023143,36.326496,-2.5287178,48.890656,2.9072206
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022522.4-023108,36.34367,-2.5189512,28.906206,2.8787465
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022529.1-022947,36.37138,-2.4965143,18.272453,3.605542
L6-XMM-LSS-SWIRE,2HERMES S250 SF J022531.4-023122,36.381092,-2.5229926,29.69468,3.1230593
